"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72"
"-0.001301506","-0.001124769","-0.000851559","-0.000500831","-0.000159995","0.000106007","0.000234115","0.000324039","0.000598018","0.001041815","0.001570633","0.002111316","0.002457226","0.002426632","0.002100933","0.00164174","0.001126921","0.000621898","0.000149134","-0.000314116","-0.000775679","-0.001190766","-0.001495601","-0.001648712","-0.001600842","-0.001323789","-0.000806528","-0.0000749373","0.000781859","0.001629515","0.002330489","0.002678021","0.0025019","0.001957075","0.001363999","0.000816614","0.000288764","-0.000228661","-0.000771069","-0.001331003","-0.001841108","-0.002244091","-0.002510821","-0.002621807","-0.002578142","-0.002382688","-0.002060955","-0.001646582","-0.001194033","-0.000748926","-0.000282929","0.000275239","0.000937611","0.001576034","0.002191524","0.002846559","0.003547699","0.004230926","0.004786014","0.005108453","0.004985561","0.004264635","0.003121504","0.0017571","0.000370264","-0.000881287","-0.001917318","-0.002743656","-0.003409174","-0.003972818","-0.004312545","-0.004339276"
"-0.001493775","-0.001285369","-0.000963326","-0.000557495","-0.000167806","0.000136074","0.000282273","0.000372797","0.000673256","0.001156171","0.001723694","0.002308715","0.002683358","0.002645446","0.002287641","0.001779097","0.001212631","0.000661197","0.000143325","-0.000363515","-0.00086797","-0.00132094","-0.001653042","-0.001819446","-0.001769169","-0.001467657","-0.000904352","-0.000110461","0.000818465","0.001736008","0.002496419","0.002878539","0.002686915","0.002100518","0.001464144","0.000878046","0.000310234","-0.000254676","-0.000848774","-0.001455414","-0.00200336","-0.00242959","-0.002707717","-0.002817017","-0.002758699","-0.002537683","-0.002183694","-0.001738052","-0.001253714","-0.000773604","-0.000280986","0.000312871","0.001019533","0.00170216","0.002363651","0.003082172","0.003867194","0.004654468","0.005304743","0.005702857","0.005589749","0.004815776","0.003562887","0.002039743","0.000502925","-0.000899275","-0.002060777","-0.002988982","-0.003734723","-0.004377334","-0.004790309","-0.004845061"
"-0.001489404","-0.001282148","-0.00096443","-0.000561277","-0.000168913","0.000139048","0.000288393","0.000384138","0.000686518","0.001169895","0.001735611","0.002308588","0.002672679","0.002632899","0.002279454","0.001776752","0.00121218","0.000661645","0.000143093","-0.000366062","-0.000871688","-0.001322458","-0.001650506","-0.001809188","-0.001749793","-0.001440876","-0.000874209","-0.0000810167","0.000838546","0.001738673","0.002478878","0.002843495","0.002653987","0.002076019","0.0014472","0.000864312","0.000294102","-0.000265571","-0.000846714","-0.001444766","-0.001983382","-0.00240279","-0.002676392","-0.002784892","-0.002725833","-0.002509886","-0.002161333","-0.001720115","-0.001241808","-0.000767572","-0.000271298","0.000323936","0.001026118","0.001708133","0.002372338","0.003079877","0.003846842","0.004605407","0.005234011","0.005600003","0.005466354","0.004689734","0.003446166","0.001950926","0.000430275","-0.000945808","-0.002088831","-0.002999534","-0.003721508","-0.004338571","-0.004707304","-0.004733526"
"-0.001482265","-0.001266042","-0.000939886","-0.000529428","-0.000131942","0.000174626","0.000312067","0.000389635","0.000665242","0.001115359","0.001639583","0.002169603","0.002506626","0.002467448","0.002135674","0.001664363","0.001138999","0.000624588","0.000143082","-0.000333471","-0.000804162","-0.001226684","-0.00153448","-0.001687034","-0.00163492","-0.001345944","-0.000815427","-0.0000724578","0.000786858","0.001631759","0.002327011","0.002671869","0.002494511","0.001956638","0.001365995","0.000817698","0.00028297","-0.000240575","-0.000784756","-0.00134372","-0.001852033","-0.002249455","-0.002506642","-0.002611534","-0.00255737","-0.002350512","-0.00202185","-0.001610046","-0.001160607","-0.000709273","-0.000239602","0.00032809","0.000998428","0.001652766","0.002283296","0.002969614","0.003728489","0.004493793","0.005137254","0.005530594","0.005403065","0.004634537","0.003403736","0.00191813","0.000401703","-0.000956026","-0.00208568","-0.002990234","-0.00370119","-0.00429757","-0.004685948","-0.004734431"
"-0.001474314","-0.001262","-0.000940683","-0.000535554","-0.000144955","0.000156715","0.00029239","0.000368259","0.000643589","0.001097801","0.001637768","0.002196787","0.00255842","0.002529181","0.00219497","0.001718104","0.001188063","0.000671645","0.00018773","-0.000289883","-0.000767831","-0.00119999","-0.001522821","-0.001692202","-0.00165903","-0.001391372","-0.000875055","-0.000134234","0.00073827","0.001606568","0.002329731","0.00269685","0.002518379","0.001963299","0.001367821","0.000824209","0.000299938","-0.000216486","-0.000759765","-0.001321938","-0.001832316","-0.002235172","-0.002504857","-0.002618346","-0.002574565","-0.002377691","-0.002052442","-0.001637396","-0.001186994","-0.000740882","-0.000278606","0.000289657","0.000963616","0.001617384","0.002253258","0.002943678","0.003708066","0.004482378","0.005122911","0.005515902","0.005400433","0.004637692","0.003403208","0.001922996","0.00042381","-0.000935209","-0.002060483","-0.00295629","-0.003669951","-0.004269069","-0.004633859","-0.004663981"
"-0.001506363","-0.001293082","-0.00096979","-0.000558469","-0.000157089","0.000156807","0.000301848","0.000385572","0.000676073","0.001151908","0.001716057","0.002292753","0.002663697","0.002630331","0.002281178","0.001783147","0.001230082","0.000687035","0.000180378","-0.000318859","-0.000818187","-0.001268501","-0.001600261","-0.001768534","-0.001720087","-0.001424293","-0.000870326","-0.000087297","0.000829935","0.00173752","0.002487991","0.002865516","0.002678018","0.002097697","0.001464823","0.000881152","0.000314572","-0.000239442","-0.000818353","-0.001421585","-0.001972299","-0.002407182","-0.002695671","-0.002817822","-0.002772795","-0.002567116","-0.002224462","-0.001783414","-0.0012961","-0.00081259","-0.0003071","0.000306159","0.001030928","0.001731669","0.002408689","0.003131056","0.003925601","0.004702625","0.005342799","0.005737588","0.005605816","0.004805254","0.003519044","0.001979536","0.000412242","-0.00099453","-0.00216531","-0.0030924","-0.003813627","-0.004431136","-0.004820391","-0.004851752"
"-0.001465441","-0.001244672","-0.000915242","-0.000501988","-0.000102426","0.00020087","0.000327892","0.000391731","0.000657065","0.00109127","0.00159753","0.002105328","0.002427076","0.002385947","0.002062535","0.001608126","0.00110387","0.000611013","0.000147327","-0.000307251","-0.000760276","-0.001165782","-0.001464766","-0.001613352","-0.001566291","-0.001292748","-0.000787869","-0.0000802448","0.000738131","0.001540195","0.00219853","0.002523778","0.002349137","0.001831339","0.00127219","0.000760199","0.000258473","-0.000226237","-0.000723112","-0.001240551","-0.001712409","-0.002085485","-0.002330331","-0.002428703","-0.002383088","-0.002194222","-0.001889734","-0.001501747","-0.001083987","-0.000662383","-0.000221514","0.000320234","0.000960836","0.001585577","0.002190257","0.002849185","0.003587422","0.004357328","0.005006257","0.005393171","0.00527767","0.004514596","0.003291386","0.00182892","0.000332061","-0.001010174","-0.002111446","-0.002991073","-0.003667827","-0.004233387","-0.004609692","-0.004655601"
"-0.001477612","-0.001268566","-0.000950643","-0.000547405","-0.000154496","0.000152206","0.000300961","0.000393337","0.000690431","0.001166524","0.00171954","0.002278123","0.002630055","0.00258633","0.002233403","0.001736497","0.001179775","0.000634031","0.000120816","-0.00038126","-0.00087742","-0.001320082","-0.001639779","-0.00179288","-0.001727556","-0.001413896","-0.00084671","-0.000058143","0.000853393","0.001742188","0.002473343","0.002835466","0.002650453","0.00208278","0.001457591","0.000875653","0.000305341","-0.000257471","-0.000836415","-0.001430261","-0.001972895","-0.002396177","-0.002670126","-0.002777288","-0.002720811","-0.00250654","-0.002158775","-0.001719585","-0.00124074","-0.000763199","-0.000267191","0.000326419","0.001030423","0.001713488","0.002369213","0.003073115","0.00383166","0.00458852","0.005221261","0.005603681","0.005468897","0.004688499","0.003448102","0.001955297","0.000434223","-0.000939561","-0.002070484","-0.002981679","-0.003706808","-0.00433018","-0.004714682","-0.004746471"
"-0.001538473","-0.00132866","-0.001004315","-0.000593069","-0.00019569","0.000115241","0.0002695","0.000366492","0.000672455","0.001168526","0.001764555","0.002384901","0.002787723","0.002759407","0.002396086","0.001879653","0.001301862","0.000737271","0.00020623","-0.000317486","-0.000842171","-0.001317408","-0.001669582","-0.001853706","-0.001812753","-0.001512956","-0.000944623","-0.000132324","0.000824644","0.001776493","0.00256948","0.002972068","0.002776429","0.002164933","0.001506726","0.000903592","0.000315248","-0.000267028","-0.000875717","-0.001503628","-0.002070911","-0.002518192","-0.002810933","-0.002930984","-0.002874393","-0.002650622","-0.002286903","-0.001823713","-0.001322567","-0.00082582","-0.000312631","0.000307861","0.001038685","0.00175097","0.002437992","0.003175604","0.003974989","0.004765833","0.005420417","0.005817925","0.005693243","0.004897507","0.003623754","0.002094531","0.00052455","-0.000904799","-0.002098334","-0.00304564","-0.003800394","-0.004453049","-0.004864289","-0.00490599"
"-0.001514664","-0.001301794","-0.000976208","-0.000564854","-0.000167481","0.000141476","0.000288515","0.000377574","0.00067435","0.001152117","0.001717761","0.002298682","0.002672424","0.002636468","0.002283022","0.001779818","0.001218065","0.000670911","0.00015877","-0.000343323","-0.000843759","-0.001295542","-0.00162663","-0.00179466","-0.001746508","-0.00145079","-0.000899494","-0.000119236","0.000797221","0.001699958","0.002450263","0.00283248","0.002645065","0.002066343","0.001437213","0.000860079","0.000297572","-0.000255455","-0.000836329","-0.001432358","-0.00196744","-0.002383056","-0.002655333","-0.002762761","-0.002701625","-0.002487502","-0.002141968","-0.001701187","-0.001226451","-0.000755821","-0.000270943","0.000317468","0.001011051","0.001687331","0.0023373","0.003049346","0.003826316","0.004608522","0.005259089","0.005663096","0.005549819","0.004787005","0.003540864","0.002040996","0.000505601","-0.000882817","-0.002039566","-0.002969768","-0.003721063","-0.004370355","-0.004773634","-0.004813985"
"-0.00153473","-0.001313312","-0.000974949","-0.000551723","-0.000142632","0.000170973","0.000309975","0.0003877","0.000677058","0.001144646","0.001694413","0.00225457","0.002611086","0.002570891","0.002221794","0.001727595","0.001175519","0.000639595","0.00013808","-0.000353103","-0.000841809","-0.001280751","-0.001602131","-0.001763025","-0.001710765","-0.001415468","-0.000866434","-0.0000924584","0.000810354","0.001697263","0.002432928","0.002801491","0.002618523","0.002049507","0.001430043","0.000859724","0.000296571","-0.000250434","-0.000821086","-0.001406192","-0.001938018","-0.00235384","-0.002624056","-0.002731997","-0.002676373","-0.002464089","-0.002116324","-0.00168049","-0.001206534","-0.000738321","-0.000252165","0.000334281","0.001027349","0.00169989","0.002353931","0.003072482","0.003855963","0.004661544","0.005335663","0.005760612","0.005654266","0.004866989","0.003598009","0.00206362","0.000485278","-0.000936683","-0.002115262","-0.003062755","-0.003841189","-0.004502413","-0.004930519","-0.004991977"
